time,14 (0),14 (1),17 (0),17 (1),18 (0),18 (1),19 (0),19 (1),22 (0),22 (1),23 (0),23 (1),28 (0),28 (1),29 (0),29 (1),3 (0),3 (1),34 (0),34 (1),4 (0),4 (1),41 (0),41 (1),42 (0),42 (1),50 (0),50 (1),52 (0),52 (1),55 (0),55 (1),56 (0),56 (1),6 (0),6 (1),64 (0),64 (1),7 (0),7 (1),70 (0),70 (1),71 (0),71 (1),75 (0),75 (1),76 (0),77 (0),77 (1),79 (0),79 (1),8 (0),8 (1),84 (0),84 (1),86 (0),86 (1),87 (0),87 (1),88 (0),88 (1),89 (0),89 (1),9 (0),9 (1),90 (0),90 (1),93 (0),94 (0),94 (1),95 (0),95 (1)
17:50,0,3,0,1,0,2,0,0,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,2,0,4,0,2,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55,9,0,1,1,0,0,0,2,4,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,4,3,6,2,0,0,0,4,2,0,1,4,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18:00,0,0,0,0,0,0,0,0,0,4,9,3,0,0,4,1,4,2,1,0,0,0,6,1,0,0,6,4,4,2,6,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:05,0,0,1,0,0,0,0,0,4,2,0,6,0,0,0,0,2,2,3,1,0,4,0,0,0,0,0,0,2,2,0,2,3,3,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15,0,6,3,0,6,1,6,6,0,0,9,0,0,6,0,0,6,4,0,0,6,0,0,0,6,2,6,0,6,2,4,0,9,0,6,5,0,0,6,0,0,1,0,0,2,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:20,3,3,2,0,0,1,0,0,0,4,0,3,0,0,3,3,0,4,0,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:25,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:30,0,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,2,0,0,1,0,0,3,0,0,0,0,6,2,0,6,0,9,0,0,0,0,0,0,0,1,0,0,4,0,0,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:35,6,0,0,0,0,0,0,0,2,2,3,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,2,4,0,0,4,0,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:40,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,6,0,9,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:45,0,0,0,3,3,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,4,0,2,0,6,0,9,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:50,0,3,0,2,0,2,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:55,0,6,0,1,0,0,6,6,0,2,3,0,0,0,0,2,4,4,0,0,6,0,0,1,0,0,2,0,4,2,0,4,0,9,0,0,0,0,2,0,0,0,0,0,0,4,0,6,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:00,3,0,0,0,0,2,0,0,0,4,0,3,0,0,3,0,2,4,1,2,0,0,0,0,0,0,0,6,2,2,6,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:05,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:10,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:15,6,0,4,0,6,0,0,0,0,2,9,0,0,6,0,0,6,0,0,3,0,0,0,0,6,0,6,0,6,2,6,2,9,0,6,5,0,0,6,0,0,0,4,0,2,0,5,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:20,0,0,2,0,0,0,0,0,0,4,0,3,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:25,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:30,0,9,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,6,2,0,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:35,0,0,0,0,0,0,6,6,0,2,3,0,0,0,0,0,4,8,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:40,0,0,0,0,0,0,0,0,2,4,0,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,9,0,0,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:45,3,0,0,4,3,3,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,6,0,2,2,6,2,9,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,4,0,0,0,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:55,6,0,0,2,0,1,0,0,0,2,3,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,4,0,0,4,0,9,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00,0,0,0,0,0,2,0,0,2,4,0,3,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,6,2,0,6,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:10,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:15,0,6,4,0,6,0,6,6,0,2,9,0,0,6,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,1,6,2,9,3,6,3,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:20,0,0,2,0,0,0,0,0,0,4,0,3,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:25,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:30,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,6,2,0,6,4,9,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:35,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:40,0,0,0,2,0,0,0,0,0,4,0,9,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:45,0,0,0,2,3,3,0,0,2,0,6,0,0,0,1,0,6,0,0,0,0,6,0,0,0,2,6,0,6,0,6,4,9,3,0,0,0,0,4,0,0,0,0,0,2,0,5,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:50,0,3,0,2,0,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:55,0,6,0,0,0,1,0,6,0,2,3,0,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,0,1,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:00,0,0,0,0,0,2,6,0,0,4,0,3,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,6,2,0,6,4,9,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:05,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:10,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:15,6,0,6,0,6,0,0,0,0,2,9,0,0,6,0,0,6,0,0,3,0,0,0,0,6,0,6,0,6,0,6,4,9,3,6,3,0,0,6,4,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:20,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:25,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:30,0,3,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,6,2,0,6,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:35,0,6,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:40,0,0,0,3,0,0,6,0,0,4,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:45,3,0,0,3,3,3,0,0,2,0,6,9,0,0,0,0,6,0,2,0,0,0,0,0,0,2,6,0,6,2,6,0,9,0,0,0,0,0,4,4,0,0,2,2,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,4,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:55,6,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6,0,3,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,2,0,4,0,0,2,0,0,0,0,0,6,2,0,6,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:05,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:10,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:15,3,6,6,0,6,0,0,6,0,2,9,9,0,6,2,0,6,0,0,2,6,0,0,0,6,0,6,0,6,0,6,2,9,0,6,3,0,0,6,4,0,0,0,0,2,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:25,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:30,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:35,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:40,0,0,0,2,0,0,4,0,2,4,0,0,6,0,0,0,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:45,0,0,0,4,3,3,2,0,0,0,9,9,0,0,0,0,6,0,0,2,0,0,0,0,0,2,6,0,4,0,4,2,6,0,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:50,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:55,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:00,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:05,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:15,9,0,6,0,6,0,0,6,0,6,9,9,0,6,2,0,6,0,0,3,6,0,0,0,6,0,6,0,6,0,6,4,9,0,6,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45,0,0,0,0,0,6,0,0,0,6,9,9,0,0,0,0,6,6,0,5,0,0,0,0,0,0,6,0,6,0,6,4,9,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:50,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
